publishedAt,authorDisplayName,textDisplay
2023-09-27T14:38:17Z,@Safril1221,"Pemerintah tugas nya menyelesaikan masalah tanpa masalah, ujung-ujung nya DUIT (UUD). Giliran ada yang mau usaha aja, surat izin usaha dan dagangnya di duitkan. Ga bahaya ta, pasar hanya bisa dikendalikan oleh pengusaha Dan penguasa?"
2023-09-27T13:41:11Z,@user-rj3qk5gt3c,Kemungkinan nanti Shopee akan di hapus 🤭🤭🙏 wahh bahaya
2023-09-27T13:31:08Z,@SumiAti-wb9hg,Jaman sdh canggih yg tdk bisa mengikuti pasti ketinggalan jauh karna sdh pakai internet atau ponsel yg lebih cepat sampai.
2023-09-27T13:16:00Z,@Pa_Rt,"Bagi saya , tidak masalah apa yg diputuskan pemerintah, <br><br>Lanjut saja,<br><br><br>Karena efek toko offline s3pi, bukan karena tiktok shop doang,"
2023-09-27T12:39:31Z,@HA-fy8dl,"yg harusnya dilarang itu impor asli made in luar<br><br>Sehingga e-commerce jadinya isinya produk lokal<br><br>e malah pasarnya yg dilarang, padahal banyak yg terbantu di sana"
2023-09-27T11:35:18Z,@MrMizuch1,selain tiktok mahaal
2023-09-27T09:53:27Z,@mengenaltuhan1805,Balik jaman batu aja dah 😂
2023-09-27T07:14:56Z,@spidolbiru4747,pemerintah harus cepat bertindak
2023-09-27T07:11:27Z,@spidolbiru4747,Setuju lh
2023-09-27T06:58:13Z,@edun.studio,Nyalah kan TikTok 😅 <br>Emang lazada sohpi dan aplikasi&quot; yang lain tidak ada barang impor apa Haha anehh<br><br>Kalo ingin laku ya di murahan lah harga harga nya <br>Ingin laku harga selangit Sipa yang mau beli coba.
2023-09-27T06:44:08Z,@ripediplodocus6447,"ga mematikan umkm donk.. karena ada komunitas lain yg bangkit, pedagangnya itu2 juga kan (berevolusi), plus ada pedagang yg baru"
2023-09-27T06:35:27Z,@pakhajii1710,Preman di mana mana uang sewa uang .trus masih uang gak jelas kami sebagai pedagang kecewa untuk keputusan
2023-09-27T06:34:28Z,@pakhajii1710,Di larang.  Trus kalau mau beli apah apah harus di samperin gtuh gak mikir sampe sanah harus nya ada penyeimbangan mau oflane atau online . Kalau gak bisa ikutin online ajh
2023-09-27T05:29:52Z,@abdurohim1238,Mengerikan efek ny memang .. Uang  mandek di satu orng distributor besar . Di masyarakat perputaran uang jd melemah .. Begitu mungkin . Menurutpandangan saya ..
2023-09-27T04:40:04Z,@aniatika3749,"Barangan online, harga nya lebih murah,sbb yg di jual barang kilang, Yg sdh sikit reject, kadang kita beli pn barangnya kurang memuaskan 🙏🙏"
2023-09-27T03:46:46Z,@agnesmeliana442,"dgn adanya E commerce, toko online yg harganya murah orang miskin pun bisa beli barang dan merasakan . manfaat .. bkn cuman mikiran pedagang offline yg sdh kaya puluhan tahun😊"
2023-09-27T03:40:30Z,@agnesmeliana442,kalau E commerce dilarang berarti yg boleh dagang hanya pemilik toko dan lapak saja yg sdh kaya yg bisa dagang
2023-09-27T03:28:02Z,@agnesmeliana442,"dulu grab , gojek dilarang ternyata membantu jutaan bahkan puluhan juta orang🎉"
2023-09-27T03:21:07Z,@anakpintarfaris7752,"seharusnya kita mengimbangi perkembangan zaman , bukan balik ke zaman dulu . tapi ya sudahlah mungkin ini yang terbaik. padahal aku sangat terbantu untuk membeli produk"
2023-09-27T03:20:23Z,@ilham_7770,"yang mengeluh pedagang pakaian yg hanya ada di tanah abang, tapi yg berdampak semua pedagang, pedagang makanan, pedagang jajan, pedagang kabel lampu, pedagang nutrisi dll."
2023-09-27T03:16:44Z,@rudin6379,Games Selot di tutup baru bisa normal masarakat sekarang lebih memilih buat main selot dari pada untuk belanja
2023-09-27T02:59:06Z,@ummahnyazahrodanumar5943,padahal umkm itu juga banyak yg menjual produknya di ecomerce dan kebanyakan customernya dari ecomerce. dan krn sudah berkembang pesat di ecomerce mereka akhirnya juga menyerap banyak tenaga kerja untuk mereka pekerjakan.
2023-09-27T02:57:52Z,@agungpatie-rk1xw,Yg bikin saya penasaran itu bagaimana cara melarang nya....soalnya banyak masyarakat yg pakai media sosial....
2023-09-27T03:08:13Z,@vickyvictory5617,Lah kan langsung pelarangannya ke perusahaan tiktoknya... jadi nanti di tiktok tidak akan tersedia lagi kernjang kuningnya... begitu
2023-09-27T03:21:56Z,@agungpatie-rk1xw,@@vickyvictory5617 ow begitu ya.......maaf saya gak tau jadi bingung...
2023-09-27T02:48:54Z,@myrnasuksmaningdyah9803,"Eranya memang sudah berubah. Diberbagai sektor diarahkan serba digital serba praktis dan mudah.<br>Pemerintah jangan asal melarang, tapi memberikan solusi aturan yg tepat untuk penjualan online maupun offline di sektor terutama UMKM"
2023-09-27T02:42:28Z,@alfian3955,Kalau bisa diapus aja biar rakyat UMKM yang buka tokoh dan grosiran bisa jual beli lagi
2023-09-27T02:37:52Z,@Desdiana,"Gara gara Tanah Abang sepi, pemerintah langsung turun tangan pukul social ecommerce.
<br>Padahal dari data yang di tampilin, tiktok ngak ada apa2 dibangding shopee dan tokopedia.
<br>Artinya bukan Tiktok masalahnya, dan dari sini bisa kita lihat Tanah Abang punya beking orang penting di pemerintah. Coba kalo yang sepi ruko2 biasa di pinggir jalan, siapa yang peduli.
<br>Ini pemerintah langsung bikin peraturan buat neken e-commerce demi tanah abang. Pantes Dulu Ahos ribut Sama Lulung soal tanah abang. siapa yang ganggu tanah abang bakal disikat boss."
2023-09-27T02:17:41Z,@J_Oppenheimer,"Ga apa2 tiktok ditutup aja, saya sebagai konsumen tinggal pindah apps masih ada shopee, toped lazada livenya diskon 50% looh, perpindahan pembelinya hanya dari online keonline, bukan dri online ke tanah abang.."
2023-09-27T02:08:26Z,@InoTimorGaming,"Saya sich setuju2 aja, asalkan pemerintah bisa membeda mana yg ecommerce dan mana yg murni medsos.."
2023-09-27T01:46:01Z,@harunarrasyid8022,Judi online apa kabar. 😂
2023-09-27T01:08:42Z,@naaaa916,sebenarnya shopee dll masih ada pentingnya karna di dalamnya ada produk yg d jual langsung dari perusahaannya dan di jamin ke asliannya ....belanja di pasar tidak bisa menjamin barang asli mengingat pedangang bnyk yg nakal dan memalsukan dengan meniru produk yg kluar dari perusahaan resmi ... harus d timbang&quot; lagi jika ingin menghapuskan . apalagi ada ibu&quot; yg kdang susah kluar rumah karna mmong anak atau terhalang jarak dan kendaraan .
2023-09-27T15:14:18Z,@user-vf5th4xj8e,Yang dilarangkan medsos jadi e-commerce bang.   Bukan e-commerce
2023-09-28T10:10:36Z,@irvanprasetya5792,​@@user-vf5th4xj8ejadi pemerintah takut kecolongan pajak wkwkwk... Alasan umkm hahaha
2023-10-01T11:10:12Z,@anapol4704,"Sama saja, shoope juga barang import semua yg dikemas dan diresellerkan ke umkm"
2023-10-01T11:41:22Z,@user-vf5th4xj8e,@@anapol4704 ini nggak paham ini 🤣🤣🤣🤣🤣
2023-10-01T11:45:34Z,@user-vf5th4xj8e,@@irvanprasetya5792 pokoknya kain pel jgn dipakai selimut atw sebaliknya.   Medsos dan e-commerce ada fungsi masing&quot; tidak campur aduk 🙏🙏🙏😁😁😁😁
2023-09-27T01:04:38Z,@yukodya,Online itu sdh eranya sih. Berharap offline ramai itu peluangnya sedikit
2023-09-27T00:57:09Z,@yukodya,"Kalo mengharuskan konsumen beli offline, itu sangat tidak bisa. Karena eranya sdh online. Di E- commerse saja sebanyak itu. Palingan beralih mereka ke e commerse. Berharap sangat ramai offline itu peluangnya sedikit"
2023-09-27T00:29:38Z,@susenosuseno1344,Setuju
2023-09-27T00:21:48Z,@kus66,Yg dilarang artis ajh yg dilarang mereka bukan buat kebutuhan hidup kok kebanyakan sdh sultan..mereka cuma iseng² doang..  Dan artis lain cuma ikut²an biasa lah itu mah...
2023-09-26T23:55:27Z,@rimachannel7641,Saya setuju supaya anaki yg masi kecil ngga belanja onlen aduh meresahkan
2023-09-26T23:47:32Z,@iteungtheeksplorer,Setuju aja
2023-09-26T22:20:08Z,@justquotes2022,Inxo alha mart ko masih dilindungi
2023-09-26T21:26:24Z,@kurniania-dt7un,Pantas hampir semua pasar mulai sepi sekali dan puluhan juta pedagang kecil Indonesia menuju kebangkrutan dan kemiskinan masal Krn pedagang kecil kalah oleh online
2023-09-26T21:00:10Z,@ujzo,aturan karet ini. mari nunggu sanksi nya apa ni klo ngelanggar
2023-09-26T20:20:06Z,@lumerasahebat,Udahlah Tik Tok kembali jadi ajang video joged goyang pergoi aja...
2023-09-26T19:49:57Z,@hknetizen5792,"Keadaan sepi saling menyalahkan. Pasar&quot; tidak ada nya membuat pasar trbt menjadi rame misal gratis parkir, dpt voucer dr pd pasar. Dll. Tiktok kumpulan org jenius kolaborasi medsos dgn marketplace. Knp pemerintah ada BUMN , ada UKM, ada koperasi dll kok ngk mencontoh negara lain. Mensekolahkan anak didik ke negara lain lalu buat sendiri d negara sendiri. Kl sdh begini ngomong di jajah. Terlalu ribut dgn politik dan jabatan dan uang. Ngk mikir kedpan dunia digital menyerang dr negara lain. Krn ekonomi global pasar bebas"
2023-09-26T19:31:46Z,@dicksong2961,Facebook marketplace hrsnya di tutup jg....dan lainnya......60% rakyat msh tradisional......biarkan toko dan lainya berkembang lg...spti dulu.....
2023-09-26T17:00:43Z,@tyarasahirar8264,"Masyarakat indonesia pasti lebih ketagihan dengan berbelanja online,semenjak dulu pandemi covid19,yang kata pemerintah harus di RUMAH AJA,mudah2an pemerintah mengambil keputusan seadil adilnya jangan ada pihak yg dirugikan...karena di dalam tiktok pun banyak umkm lokal"
2023-09-26T21:54:41Z,@agusistighfar,"tapi harus dihentikan, dampaknya bagi pedagang konvensional sangat merugikan"
2023-09-26T22:56:00Z,@saipul2675,​@@agusistighfarbukan hanya merugikan tapi juga ada indikasi mematikan pedagang offline.
2023-09-26T23:02:32Z,@agusistighfar,"@@saipul2675 makanya harus dihentikan, ini meluluh lantakkan UMKM dalam negeri. percuma BANTUAN ini itu kalau ini tak dihentikan"
2023-09-27T17:22:04Z,@tyarasahirar8264,"@@saipul2675 betul bisa mematikan pedagang offline,karena yah memang kita harus mengikuti perkembangan zaman di era digital,contoh wartel sekarang sudah tidak ada,warnet tidak ramai lagi,telpon coin tidak ada,dll skrg solusinya tetap ada di pemerintah,bagaimana pemerintah bisa berbuat adil untuk umkm offline dan umkm online,karena di dalam tiktokshop banyak umkm lokal yg besar di tiktok..."
2023-09-26T16:46:43Z,@user-kq6kh1dv3g,micet jual apem dibolehin gaadil
2023-09-26T16:41:40Z,@agnesmeliana442,"pedagang tanah acang itu sdh sangat kaya, tokonya banyak , hartanya banyak sdh puluhan tahun kaya"
2023-09-26T16:28:40Z,@irwanwijaya5011,Praktek monopoli berpotensi terjadi di tengah tengah masyarakat yang masih menganut sistem perdagangan konvensional. digitalisasi berpotensi menghancurkan masyarakat Indonesia karena belum siap dengan kondisi platform perdagangan berdasarkan asas algoritma. Suka tidak suka. Memang itu realitanya.dipaksakan juga percuma malah timbul krisis
2023-09-26T16:27:47Z,@qaniaulafiaunillah2274,Benar pak...sy pedanga d pasar tradisional...bisa d katakan pasar kita mati pak...<br>Situbondo jawa timur...sampai gak kuat bayar kredit bang.da akhirnya kredit macet pak.....
2023-09-26T16:24:25Z,@qaniaulafiaunillah2274,"<a href=""https://www.youtube.com/watch?v=sCfP5cek12c&amp;t=12m18s"">12:18</a>"
2023-09-26T15:38:28Z,@maswiwid8504,Baguslah biar gk menghacurkan pedagang di pasar
2023-09-26T15:30:46Z,@Cyc461,"Gini loh ya, belanja online kan emang naik gara2 pandemi, trus skr pandemi uda selesai, tapi masyarakat uda terbiasa dan nyaman dengan belanja online. Walaupun tiktok shop dilarang, ga bakal ada perubahan yang signifikan (terhadap nasib pedagang offline) karena sudah ada shifting dari perilaku masyarakat yang uda terlanjur senang belanja online. -&gt; ini yang miss dari penilaian pemerintah.
<br>
<br>Regulasi dari pemerintah tidak akan berpengaruh signifikan terhadap nasib pedagang offline, karena memang era digitalisasi, yang ada adalah semakin memperbanyak pengangguran karena bnyk konten kreator dan umkm yang mengandalkan tiktokshop utk berjualan.
<br>
<br>Btw saham shopee (SEA ltd) langsung naik karena keputusan pemerintah, artinya ekonom bisa menilai hanya akan terjadi perpindahan platform dari online tetap ke online, bukan dari online ke offline wkwk"
2023-09-27T16:20:57Z,@tinton109,Ini ribut masalah rejeki bos....ada yang rejeki atau duitnya berkurang bulanannya...lalu ngomel ngomel....gitu aja sih
2023-09-28T11:34:59Z,@user-vf5th4xj8e,Kan yg dilarang cuma tik tok dan semacam nya.   Klo shopee dan sebangsanya masih boleh kog. Jual beli di shopee juga boleh kog
2023-09-26T15:00:00Z,@yangmulia8926,Ga ngaruh.perubahan jaman ga bs dibendung.apa lg mau lawan arus
2023-09-26T14:53:49Z,@mbahmusangkil,Makanya segera 2024 dah ga sabar….mau perubahannnnn. Gimana hmm?
2023-09-26T14:15:38Z,@skongchannel3037,Pedagang tanah abang kaya bos coba cek rumah mobil dari dulu uda dapat banyak sekarang jeritjerit dulu dapat banyak diamdiam
2023-09-26T14:12:32Z,@michaell4620,"Seharusnya Tanah Abang kreatif bikin tanah abang apps seperti tiktok, jd itu kios2 dijadikan studio tiktok, pasti jd tetap rame tanah abang."
2023-09-26T13:52:27Z,@user-ow9xc4lg7f,Medsos di jadi Kan iklan iklan ilegal jual beli harus di tindak tegas dinas periklanan iklan digital yg marak di media yg ilegal
2023-09-26T13:36:12Z,@RamaJkt,Setuju banget
2023-09-26T13:30:07Z,@cintasetyareni7163,Aku antara ga setuju dan setuju ae gini aku ga mepermasalahkan tentang keterbatasan barang impor yg jadi permasalahan jika kita atau saya wes sebagai konsumen kita kan mencari sesuatu barang yg ga ada di toko Offline itupun ga semua nya lengkap <br><br>Kecuali kita hrs beli online <br>Dan kalau mau Produk lokal mau di beli hrs memperbaiki kualitas nya baru bisa bersaing di pasar lain krn saingan pasar itu ketat dan jual di sosmed itu jadi sumber promosi in barang ibarat nya agar semua org yg jauh dari kotanya tau kalau toko ini jual produk e misal e aku mau beli baju cosplay <br><br>Kan aku ga mungkin 😅lah nemu di toko baju offline kecuali di online
2023-09-26T13:24:26Z,@epic847,Efek SDM tidak siap
2023-09-26T13:18:22Z,@AbdulMajid-jz2tk,Alhamdulillah
2023-09-26T13:16:42Z,@alumnibrazzer875,"Toktikkshop,sopi,lasada,tokpet,bukanlapak. Itu semua aplikasi penghancur umkm"
2023-09-26T12:55:39Z,@ayupinatih8894,"Jujur aja yg kadang bikin malas belanja offline. Pas sudah jauh2 ke toko, trus barang yg dicari nggak ada, mana bayar parkir tiap kali masuk 1 toko. Sudah buang waktu, buang bensin, kena parkir berkali-kali :( demi nyari 1 barang. Kalau online lebih efisien."
2023-10-01T11:17:21Z,@anapol4704,"Ribet tapi uangnya muter di rakyat, atau praktis tapi uangnya keluar ke negara lain. Ya inilah mental yg menghancurkan bangsa sendiri."
2023-09-26T12:48:43Z,@teoktistasartini6362,rejeki sdh diatur sm Yang Maha Kuasa.jgn trllu byk aturan.perkembangan teknologi sdh maju.klo dilarang lbih baik internet dilarang aja skalian
2023-09-26T12:25:38Z,@Mrfachannel,1 lagi artis ya artis aja jangan ikut berdagang di e commerce masih banyak penduduk indonesia yang jauh lebih susah
2023-09-26T12:24:00Z,@Mrfachannel,Kenapa pemerintah ngk buat aplikasi sendiri ya dan yang daftar di utamkaan pengguna umkam yang lagi gulung tikar
2023-09-26T12:22:52Z,@ruslilim5300,"Artinya Pemerintahan gagal dalam hal memajukan UMKM,  sebenarnya bukan karena Tik Tok, hampir semua Plafon lain."
2023-09-26T12:14:04Z,@user-lg3ke1yp4b,SAYA SETUJU KEBIJAKAN INI
2023-09-26T12:08:28Z,@hasannudin3532,"Pedagang..sudah pada bangkrut,baru pemerintah bertindak, kemaren2 kmn aj."
2023-09-26T12:07:31Z,@aviato871,"Seharusnya pemerintah mengatur harga ecer dan harga  distributor untuk semua produk jadi, wajib dibandrol harga. Biar persaingan harga untuk produk yang merknya sama adil !!!! Dan untuk pembeli dan penjual sudah ikut harga yang tertera dilabel. Gak kayak sekarang harga ecer sama harga grosir dipukul rata, yang menang sudah pasti pemain besarnya"
2023-10-02T09:49:53Z,@octogaming4990,Bayangkan jika produsen rokok sekelas jarum super jual ecer tokohnya langsung ke konsumen via online.  Yang ada mati semua para sellernya.
2023-09-26T11:54:55Z,@ealahyo,"Umkm, harus segera menyesuaikan diri terhadap perubahan jaman, .. , yang serba online, pemerintah ngadain pelatihan sosialisai dan penyuluhan deh, supaya bisa bersaing dengan platform digital, pembatasan platform digital, sepertinya solusi yang perlu di tinjau ulang"
2023-09-26T11:40:40Z,@hesti8764,setuju pak
2023-09-26T11:39:36Z,@VivoYs-yh2bs,"Mulay masuk ke ara ke cemburuan sosial antar pedagang,"
2023-09-26T11:34:58Z,@yovanismaya1317,Green lose orange lose
2023-09-26T11:30:36Z,@santososantoso8396,didaerah saya banyak umkm yg  rumahan yg juakan kewat medsos apa ya dilarang????
2023-09-26T11:28:04Z,@Mobilagend,"NAH KENAPA GAK DARI AWAL BGINI DI LARANG, BIAR JALANAN TU HIDUP KEMBALI"
2023-09-26T11:27:42Z,@StereotypedMe_,Bagus! Udah fix bener ini? Atau wacana
2023-09-26T10:42:13Z,@abdulsutopo5240,Percuma klo impor borongan masih dibiarkan murah tanpa kuota. Liat aja shopee juga barangnya china semua
2023-09-26T09:58:53Z,@rpamungkas13,Ini sebenernya kesempatan. Pemerintah bisa membuat versi lokal dari social e-commerce ini yg bs menghubungkan langsung pembeli dengan umkm lokal maupun distributornya. algoritma nya bs disebar ke UMKM lokal untuk memberi mereka info trend pasar.
2023-09-26T20:03:32Z,@budisusanto9107,masalahnya uda pada ujur dan gaptek +gak berani ngikuti perkembangan 😂 ini mah bisa jadi kita diketawain negara lain
2023-09-30T07:14:22Z,@MalamBagaiSiang,Komen cerdas !!!!!!
2023-09-26T09:43:35Z,@ronisyarap6800,"YA GMN NGGK LARI KE ONLINE,, KE UANGAN LAGI KRITIS GINI..BILANGIN AMA PAK MENTRI JNGAN CUMA MIKIRIN PASARNY, PIKIRIN JUGA PEMBELINY TAIKIN GAJIH PEGAWAI KHUSUSNY SWASTA ,HARGA PANGAN PERTAHUN BISA NAIK 2X...SEMENTARA GAJIH PEGAWAI DARI TAHUN 2018 SAMPE TAHUN 2023 GAK NAIK2 MALAH YANG ADA SEKARANG DARI UMR JADI DI BAWAH UMR WKWKWKWKWK KOCAK KOCAK..GMN RAKYAT MU SEJAHTERA KALO GAJIH NYUNGSEP HARGA PANGAN MLAMBUNG ???MAKANY TAHUN INI TAHUN TER GG SEPANJANG MASA SAMPE ANGKA PERNIKAHAN MENURUN PERCERAIAN MENINGKAT.. YA ITULAH EPEK KE UANGAN YANG BNER2 ANJLOK PARAH... PERCUMA BNGUN KOTA MEWAH KALO RAKYATNY SENGSARA APA YANG MUSTI DI NIKMATIN.??"
2023-09-26T09:30:06Z,@pakDe483,Serba salah...konsumen dimana mana ya inginnya ya membeli barang dengan simple mudah murah (karena langsung konsumen ketemu  produsen/pedagang) sementara ke pasar selain jarak waktu kondisi crowded..belum risiko banyak termasuk misal kecopetan..harga mahal bayar parkir dan harus beli makan minum...memang ini berbagi rejeki kepada banyak orang..tapi sudah jadi sifat dasar manusia ingin simple mudah aman nyamqn murah dsb...coba ambil jalan tengahnya agar  masing masing bisa berjalan
2023-09-26T14:59:10Z,@IbnuNw-hi5rb,"Kyaknya jangan dipukul rata pak/ibu😂, saya lbih milih ketempatnya langsung klo beli barang² yg mahal, lebih bisa di kroscek aja gtu, klo beli online kdang gak sesuai dan mau balikin lgi barangnya ribet lgi prosesnya wkwk😂."
2023-09-27T00:02:48Z,@pakDe483,@@IbnuNw-hi5rb ya makanya sy kan bilang..serba salah
2023-09-26T09:19:44Z,@aurapermata8195,"Bukan Masalah Offline dan online ,ketika produsen langsung jual ke konsumen..yah pasti hancur jalur distribusi...apalagi harga partai dijual ecer..intinya bukan masalah algoritma dll"
2023-09-26T14:52:01Z,@IbnuNw-hi5rb,"Algoritma juga sangat berpengaruh sekali pak/ibu, mengerikan sekali itu, mangkanya pemerintah menginginkan untuk di pisah, antara sosial dan commerce."
