,publishedAt,authorDisplayName,textDisplay,textDisplay_Tokens
3377,2023-10-06T07:05:36Z,@pinguinmezir5943,berjualanlah dilapak yg sudah disediakan banyak e commerce resmi tokped shopee lazada akulaku,jual lapak yg sudah sedia banyak e commerce resmi tokped shopee lazada akulaku
3378,2023-10-04T01:30:27Z,@rizalprasetyorizal519,bagi kami yg di luar kota sangat tdk setuju krn mau belanja jauh yg seharusnya umkm itu yg harus maju bisa penyesuaian situasi harus ikut jual secara online juga walaupun tdk ikut tiktok,bagi kami yg di luar kota sangat tdk tuju krn mau belanja jauh yg harus umkm itu yg harus maju bisa sesuai situasi harus ikut jual cara online juga walaupun tdk ikut tiktok
3379,2023-10-04T01:57:28Z,@vinomisino5037,umkm kalah murah sapa produk impor tiongkok bro pasar indonesia di jajah produk impor dari tiongkok yg hancur umkm dalam negri otomatis ekonomi pasar rakyat di seluruh indonesia melemah cintai produk dlm negri bro salah satunya beli di warung tetangga buka sama tiongkok ,umkm kalah murah sapa produk impor tiongkok bro pasar indonesia di jajah produk impor dari tiongkok yg hancur umkm dalam negri otomatis ekonomi pasar rakyat di seluruh indonesia lemah cinta produk dlm negri bro salah satu beli di warung tetangga buka sama tiongkok
3380,2023-10-04T02:14:37Z,@afanchannel2668,masih ada lazada shope tokopedia bukalapak akukaku,masih ada lazada shope tokopedia bukalapak akukaku
3381,2023-10-04T02:23:38Z,@dedeprhtyn, vinomisino apaan di online juga banyak produk lokal enak belanja di online lah harga murah lengkap gak usah nawar gak cape keluar rumah dan barang nya datang sendiri ,vinomisino apa di online juga banyak produk lokal enak belanja di online lah harga murah lengkap gak usah nawar gak cape keluar rumah dan barang nya datang sendiri
3382,2023-10-04T03:01:29Z,@syahriarariessaputra3014, vinomisino semua orang cari yg murah bro nasionalisme korup semua,vinomisino semua orang cari yg murah bro nasionalisme korup semua
3383,2023-10-04T03:05:32Z,@michaelputras,vinomisino coba bro tinggalnya di maluku sini cari apa aja sangat susah dan jarang ada kalau pun ada harganya x lipat bro dri harga online yang sama sama produk lokal jdi kalau alasan mu gr gr produk tiongkok murah ga make sense bro buat gw,vinomisino coba bro tinggal di malu sini cari apa aja sangat susah dan jarang ada kalau pun ada harga x lipat bro dri harga online yang sama sama produk lokal jdi kalau alas mu gr gr produk tiongkok murah ga make sense bro buat gw
3384,2023-10-04T01:29:21Z,@user-dr7oc9zp4d,semuanya aja tutup tik tok baiknya ditutup,semua aja tutup tik tok baik tutup
3385,2023-10-04T01:29:21Z,@masliani1851,apapun tindakan yang dilakukan yang penting masyarakat banyak bisa menikmati harga yang terjangkau pertimbangkan mana yang paling banyak menikmati itu yang jadi pertimbangan untuk dibela kalau saya bela rakyat banyak,apa tindak yang laku yang penting masyarakat banyak bisa nikmat harga yang jangkau timbang mana yang paling banyak nikmat itu yang jadi timbang untuk bela kalau saya bela rakyat banyak
3386,2023-10-04T12:09:05Z,@jersjers3137,ini bukan masalah bela membela pedagan itu penggerak roda ekonomi yg menghidupi banyak aspek seperti perbankkan dan koperasi dan pegadain dan rantai kehidupan bertransaksi tampa pedagang lo tak akan mampu hidup santai pedagang lah yg menyalurkan berasmu tuk setiap hari,ini bukan masalah bela bela pedagan itu gerak roda ekonomi yg hidup banyak aspek seperti bank dan koperasi dan pegadain dan rantai hidup transaksi tampa dagang lo tak akan mampu hidup santai dagang lah yg salur beras tuk tiap hari
3387,2023-10-04T13:01:51Z,@e284k2,produk indonesia akan di kloning sama china karena mreka sudah punya databasenya lalu di jual dengan harga murah di tiktok trus umkm pada ga laku produknya karena ada barang yang mirip dengan kualitas lebih bagus dan harga murah dengan ongkos kirim gratis lalu pemerintah lagi yang disalahkan,produk indonesia akan di kloning sama china karena mreka sudah punya databasenya lalu di jual dengan harga murah di tiktok trus umkm pada ga laku produk karena ada barang yang mirip dengan kualitas lebih bagus dan harga murah dengan ongkos kirim gratis lalu perintah lagi yang salah
3388,2023-10-07T18:07:16Z,@octogaming4990,ti akan ada masanya barang murah tp tak terbeli karna banyaknya pengangguran jika pasar tutup mall tutup toko pinggir jalan tutup pabrik lokal tutup loker cuma ada kurir ekspedisi dan banyaknya rentetan efek negatif dari praktik dumping ini apabila kondisi yang tidak sehat ini berlangsung lama itu udah bagian dari ekonomi semoga komentar saya bisa mencerahkan anda,ti akan ada masa barang murah tp tak beli karna banyak anggur jika pasar tutup mall tutup toko pinggir jalan tutup pabrik lokal tutup loker cuma ada kurir ekspedisi dan banyak rentet efek negatif dari praktik dumping ini apabila kondisi yang tidak sehat ini langsung lama itu udah bagi dari ekonomi moga komentar saya bisa cerah anda
3389,2023-10-04T01:25:08Z,@symbiankijang-vf6lh,semoga menjadi lebih baik utk semua,moga jadi lebih baik utk semua
3390,2023-10-04T01:24:07Z,@akungratis2438, bersurat ke saya sok kuasa lu jadi kementrian itu punya elu sendiri orang begini kok jadi mantri,surat ke saya sok kuasa lu jadi tri itu punya elu sendiri orang begini kok jadi mantri
3391,2023-10-04T01:28:30Z,@kriST0_5tar1nd0,,
3392,2023-10-04T01:40:43Z,@ambarlm5489,ya mungkin isi suratnyayth menteri perdagangan zuklifi hasan sensian amat bang emang ente liat isi suratnya,ya mungkin isi suratnyayth menteri dagang zuklifi hasan sensian amat bang emang ente liat isi surat
3393,2023-10-04T01:19:12Z,@buffalowofficial9181,orang mw berusaha sendiri malah di larang kocak emg pemerintah,orang mw usaha sendiri malah di larang kocak emg perintah
3394,2023-10-04T02:39:47Z,@caem22,yg lucu situ simak lgi biar pinter,yg lucu situ simak lgi biar pinter
3395,2023-10-04T01:18:17Z,@rockhim2616,info loker banh,info loker banh
3396,2023-10-04T01:18:15Z,@omjo7715,jaman semakin modern tapi pemerintah justru memaksa warganya untuk tetap primitif ,jaman makin modern tapi perintah justru paksa warga untuk tetap primitif
3397,2023-10-04T01:23:36Z,@NEONGAMING1995,lu kira di indo doang yang melarang tiktok shop di negara maju aja melarang tiktok shop,lu kira di indo doang yang larang tiktok shop di negara maju aja larang tiktok shop
3398,2023-10-04T01:25:20Z,@ambarlm5489,ya namanya bernegara harus ada peraturan dan regulasi bang kalo semua inovasi boleh bebas dunia ancur sampe ada regulasi yang jelas untuk social commerce ya ikutin dulu peraturan e commerce yang ada,ya nama negara harus ada atur dan regulasi bang kalo semua inovasi boleh bebas dunia ancur sampe ada regulasi yang jelas untuk social commerce ya ikutin dulu atur e commerce yang ada
3399,2023-10-04T01:26:11Z,@user-wb3sm3bm4m,justrus otakmu itu yg gk maju ,justrus otak itu yg gk maju
3400,2023-10-04T04:22:11Z,@cintasetyareni7163, neongaming walaupun dilarang tp ada persiapan cabang misal e menbuat apk baru bkn langsung di block ,neongaming walaupun larang tp ada siap cabang misal e menbuat apk baru bkn langsung di block
3401,2023-10-06T07:13:21Z,@pinguinmezir5943,cemas kali kau rupanya cuman tiktok shop yg tutup kau pun cemas masih ada tokopedia shopee dll,cemas kali kau rupa cuman tiktok shop yg tutup kau pun cemas masih ada tokopedia shopee dll
3402,2023-10-04T01:17:17Z,@user-ze4cb9ho9o,alhamdulilah moga dagang di onlen di hapus karena kita pedagang sangat di rugikan,alhamdulilah moga dagang di onlen di hapus karena kita dagang sangat di rugi
3403,2023-10-04T01:39:25Z,@crcr662,yg lebih rugi skrg pemilik ruko kios dan lapak lainya gak ada penyewa,yg lebih rugi skrg milik ruko kios dan lapak lai gak ada sewa
3404,2023-10-04T03:28:08Z,@user-gi8ue9fr3w, crcr gak usah panas setiap kebijakan gak bakal pernah sampai menguntungkan kedua duanya pasti akan ada salah satu yg di korbankan di dunia ini gak ada yg namanya keadilan,crcr gak usah panas tiap bijak gak bakal pernah sampai untung dua dua pasti akan ada salah satu yg di korban di dunia ini gak ada yg nama adil
3405,2023-10-04T01:14:42Z,@cahayahati5237,blm pernah blnja di tiktokshop,blm pernah blnja di tiktokshop
3406,2023-10-04T01:14:41Z,@syifaelfath6608,aku yang ga pernah beli di tiktok seringnya di shopee ,aku yang ga pernah beli di tiktok sering di shopee
3407,2023-10-04T02:06:21Z,@muamarrizal2698,mantap lazada atau shopee ,mantap lazada atau shopee
3408,2023-10-04T01:09:26Z,@yuliahartita876,ada sebagian yang diuntungkan ada sebagian yang dirugikan selaku orang kecil saya merasa ngenes sekali karna kehilangan sumber pendapatan sehari² ,ada bagi yang untung ada bagi yang rugi selaku orang kecil saya rasa ngenes sekali karna hilang sumber dapat hari
3409,2023-10-04T01:08:24Z,@Agussunaryo,alhamdulillah ,alhamdulillah
3410,2023-10-04T01:02:45Z,@YuiKosaka-gk7hg,saya sebagai pedagang tradisional sangat berterimakasih atas keputusan ini ,saya bagai dagang tradisional sangat berterimakasih atas putus ini
3411,2023-10-04T01:35:43Z,@crcr662,sama ajah ada lazada yg harganya juga murah parah mirip tik tok,sama ajah ada lazada yg harga juga murah parah mirip tik tok
3412,2023-10-04T02:02:27Z,@hendyadheeva666,crcr lazada bukan medsos,crcr lazada bukan medsos
3413,2023-10-04T02:06:58Z,@fidicraft,ngerepotin aja,ngerepotin aja
3414,2023-10-04T02:22:17Z,@xexoxee3,enak gapanas an dan ga desek an,enak gapanas an dan ga desek an
3415,2023-10-04T02:37:17Z,@caem22,crcr kalo lazada gk keterlaluan,crcr kalo lazada gk terlalu
3416,2023-10-04T01:00:31Z,@wiwiastuti2717,baguslah,bagus
3417,2023-10-04T01:00:15Z,@annisalingga8150,,
3418,2023-10-04T01:00:53Z,@kriST0_5tar1nd0,,
3419,2023-10-04T00:59:06Z,@kriST0_5tar1nd0,situasi mall sepi krn biaya parkir mahal bin mehong,situasi mall sepi krn biaya parkir mahal bin mehong
3420,2023-10-04T00:56:54Z,@GabriellaSabatini1512,yang begini di urus sama pemerintah,yang begini di urus sama perintah
3421,2023-10-04T00:54:31Z,@user-xy3nl5tp4h,tik tok hancur influencer semua semua,tik tok hancur influencer semua semua
3422,2023-10-04T00:54:11Z,@saepuloh475,tik tok easy we have a lot of money indonesiaa,tik tok easy we have a lot of money indonesiaa
3423,2023-10-04T00:52:49Z,@kokisengsih5972,masih bisa tuh ,masih bisa tuh
3424,2023-10-04T02:50:35Z,@caem22,sampe jm sore aja ko kwkwkkwkwkk,sampe jm sore aja ko kwkwkkwkwkk
3425,2023-10-04T00:50:02Z,@herususanto6657,alkhamdulilah mantap buat pemerintah,alkhamdulilah mantap buat perintah
3426,2023-10-04T00:49:06Z,@delansupriatna,menurut saya kenapa gak boleh jual di media sosial karena pemerintah nya tak mampu menaggani pemerintahan nya ,turut saya kenapa gak boleh jual di media sosial karena perintah nya tak mampu menaggani perintah nya
3427,2023-10-04T08:14:10Z,@bambangpurnama2655,alhamdulillah bubar,alhamdulillah bubar
3428,2023-10-04T00:44:29Z,@handrihsd6201,pdahl tingl yang punya toko bikin tik tok shop apa susahnya,pdahl tingl yang punya toko bikin tik tok shop apa susah
3429,2023-10-04T02:48:57Z,@caem22,masalahnya tiktok shopnya ilegal,masalah tiktok shopnya ilegal
3430,2023-10-04T04:24:45Z,@cintasetyareni7163, caem maka e yg di hapus itu toko e yg ilegal bkn di block semua otomatis kena imbas e yg legal sdh resmi malah ke ikut brokir,caem maka e yg di hapus itu toko e yg ilegal bkn di block semua otomatis kena imbas e yg legal sdh resmi malah ke ikut brokir
3431,2023-10-04T00:32:42Z,@anasarrow3708,biarlah kementrian yg lain di pemerintahan bejad ini pd ancur asal jangan kementrian perdagangan ini tetap jaya dan mendag nya sehat sehat selalu kinerja nya bagus dn baik mengambil langkah keberpihakan kpd perekonomian rakyat sbgai ujung tombak system ekonomi karena rakyat lebih membutuhkan perekonomian yg sejahtera di banding kementrian yg lain yg busuk dan bejad,biar tri yg lain di perintah bejad ini pd ancur asal jangan tri dagang ini tetap jaya dan mendag nya sehat sehat selalu kerja nya bagus dn baik ambil langkah pihak kpd ekonomi rakyat sbgai ujung tombak system ekonomi karena rakyat lebih butuh ekonomi yg sejahtera di banding tri yg lain yg busuk dan bejad
3432,2023-10-04T00:32:35Z,@chunji7981,gpp tiktok d tutup asal lazada dan teman jangan wkwk,gpp tiktok d tutup asal lazada dan teman jangan wkwk
3433,2023-10-04T00:32:32Z,@Dr._Atom,kita lihat sampai kapan aturan ini berlaku he he ,kita lihat sampai kapan atur ini laku he he
3434,2023-10-04T00:31:40Z,@Dr._Atom,kita lihat sampai kapan aturan ini berlaku he he ,kita lihat sampai kapan atur ini laku he he
3435,2023-10-04T01:52:18Z,@ajianoronaldo6324,tar juga berubah aturan kalo udah di kepret duit ,tar juga ubah atur kalo udah di kepret duit
3436,2023-10-04T00:27:41Z,@zonaiwak2617,,
3437,2023-10-04T00:25:30Z,@galerivario2289,shopee lazada hapus co,shopee lazada hapus co
3438,2023-10-04T01:45:45Z,@notme4354,kgk lah itu kan emang udh dari awalnya e commerce beda sama tiktok yg awalnya apk media sosial,kgk lah itu kan emang udh dari awal e commerce beda sama tiktok yg awal apk media sosial
3439,2023-10-04T00:12:37Z,@adikrahwana7121,dibentak china ngeper ga tuh larangannya ,bentak china ngeper ga tuh larang
3440,2023-10-04T00:09:34Z,@lizaindo2000,nggak jelas memangnya apa kerugiannya kalau media sosial bergabung dengan media yg commerce tolong jelaskan ke masyarakat sebelum keluarkan aturannya dodol,nggak jelas memang apa rugi kalau media sosial gabung dengan media yg commerce tolong jelas ke masyarakat belum keluar atur dodol
3441,2023-10-04T00:55:17Z,@kriST0_5tar1nd0,mau dong dodol nya,mau dong dodol nya
3442,2023-10-04T01:22:21Z,@ambarlm5489,karena belum ada peraturannya peraturan yang ada itu hanya untuk e commerce bukan social commerce sementara tiktok ngelas ngeles gak mau ikutin peraturan e commerce karenamereka itu social media nah biar tegas dilarang begitu loh atau bikin terpisah ikutin peraturan yang berlaku sekarangsampai mungkin pemerintah menerbitkan peraturan baru untuk social commerce,karena belum ada atur atur yang ada itu hanya untuk e commerce bukan social commerce sementara tiktok ngelas ngeles gak mau ikutin atur e commerce karenamereka itu social media nah biar tegas larang begitu loh atau bikin pisah ikutin atur yang laku sekarangsampai mungkin perintah terbit atur baru untuk social commerce
3443,2023-10-04T02:51:46Z,@caem22,yg jelas tiktok shop g ada pajaknya,yg jelas tiktok shop g ada pajak
3444,2023-10-04T03:36:49Z,@lizaindo2000,ambarlm trims,ambarlm trims
3445,2023-10-04T00:08:46Z,@alvero979,pembaca berita rambutnya kok begini hhhhhhhhh,baca berita rambut kok begini hhhhhhhhh
3446,2023-10-04T00:07:53Z,@stjotw8698,ayo para programmer indonesia buat platform yang sejenis totok shop tok tok shop tuk tuk shop tik tik shop dll buktikan bahwa menggelinding nya arah peradaban tidak bisa dibendung oleh mereka yang nyaman dengan status quo,ayo para programmer indonesia buat platform yang jenis totok shop tok tok shop tuk tuk shop tik tik shop dll bukti bahwa gelinding nya arah adab tidak bisa bendung oleh mereka yang nyaman dengan status quo
3447,2023-10-04T00:02:21Z,@riznarizna2783,aku pernah x di kirimi barang tanpa aku pesan ternyata ada orang yg pakai akun ku,aku pernah x di kirim barang tanpa aku pesan nyata ada orang yg pakai akun ku
3448,2023-10-04T02:15:49Z,@irt9791,kan tinggal g usah bayar gitu aja relot,kan tinggal g usah bayar gitu aja relot
3449,2023-10-04T02:46:48Z,@riznarizna2783,lha masalahnya aku pas keluar yg di rmah cma ada ortu lhaa sma ortu di terima lah orang aku jga gak tau kalw mo ada paket dtang,lha masalah aku pas keluar yg di rmah cma ada ortu lhaa sma ortu di terima lah orang aku jga gak tau kalw mo ada paket dtang
3450,2023-10-04T00:02:09Z,@gumilanglassukaseni,akhirnya semua harus melek kemajuan digital perubahan jaman segitu cepat sementara indonesia di sibukan dengan hoax di mana ekonomi di abaikan,akhir semua harus melek maju digital ubah jaman segitu cepat sementara indonesia di sibuk dengan hoax di mana ekonomi di abai
3451,2023-10-03T23:55:49Z,@masterkombak7834,harusnya dikasih regulasi,harus kasih regulasi
3452,2023-10-04T00:12:32Z,@arham8872,regulasi apa yg mau di kasih bg,regulasi apa yg mau di kasih bg
3453,2023-10-04T09:22:45Z,@fmnt3260,sudah,sudah
3454,2023-10-18T15:03:11Z,@masterkombak7834,arham banyak contoh barang dari tiktok shop harus produk dalam negri harus mempekerjakan orang dalam negri mengurangi pengangguran dan bisa memutar ekonomi dalam negri,arham banyak contoh barang dari tiktok shop harus produk dalam negri harus kerja orang dalam negri kurang anggur dan bisa putar ekonomi dalam negri
3455,2023-10-03T23:55:02Z,@kenzolaarbianta8902,baguuuuss smuanya hrs di ttup yg menyesat kn rkyt kcl dl gda online tiktok mlh nyaman aj cr mkn gampang,baguuuuss smuanya hrs di ttup yg sesat kn rkyt kcl dl gda online tiktok mlh nyaman aj cr mkn gampang
3456,2023-10-03T23:53:44Z,@ronnyyulianto12,giliran barang bagus terjangkau yg peraturan lah ini it lah ya begini lah klau hidup d negara konoha,gilir barang bagus jangkau yg atur lah ini it lah ya begini lah klau hidup d negara konoha
3457,2023-10-04T00:26:30Z,@arham8872,pindah ke jepang bro yg negara industri klw di indo masyarakat nya rata² bekarja di pasar mall swalayan ruko² pedagang oflen,pindah ke jepang bro yg negara industri klw di indo masyarakat nya rata bekarja di pasar mall swalayan ruko dagang oflen
3458,2023-10-04T01:37:57Z,@ambarlm5489,mending pindah ke negeri yang produksinya barangnya aja langsung bang ngapain anda di konoha,mending pindah ke negeri yang produksi barang aja langsung bang ngapain anda di konoha
3459,2023-10-04T09:24:02Z,@fmnt3260,lahhgak pindah aja loe bang ,lahhgak pindah aja loe bang
